,sym_1,sym_2,p_value,t_value,c_value,hedge_ratio,zero_crossings
466,AKTUSDT,GIGAUSDT,0.0109,-3.87,-3.37,217.56963,24
1034,BEATUSDT,LIGHTUSDT,0.0231,-3.62,-3.37,2.35469,24
2895,IPUSDT,COAIUSDT,0.0204,-3.66,-3.37,2.49569,24
2890,IPUSDT,B3USDT,0.0148,-3.77,-3.37,2059.05768,24
319,AEVOUSDT,LDOUSDT,0.0187,-3.69,-3.37,0.08467,24
160,AAVEUSDT,LINKUSDT,0.0163,-3.74,-3.37,12.29768,24
1323,BTCUSDT-26JUN26,MIRAUSDT,0.0046,-4.13,-3.37,870977.7275,24
3703,POPCATUSDT,SHELLUSDT,0.0354,-3.47,-3.37,1.71785,24
2754,HOOKUSDT,BIRBUSDT,0.034,-3.48,-3.37,0.13464,24
3554,ONDOUSDT,DYDXUSDT,0.0186,-3.69,-3.37,2.98785,24
3614,PENDLEUSDT,ERAUSDT,0.0275,-3.56,-3.37,9.27054,24
3059,LAUSDT,ARCUSDT,0.0039,-4.18,-3.37,5.3982,24
1172,BSVUSDT,ENJUSDT,0.0291,-3.54,-3.37,810.07637,24
1171,BSVUSDT,EGLDUSDT,0.036,-3.46,-3.37,3.56963,24
3611,PENDLEUSDT,ACHUSDT,0.0089,-3.94,-3.37,185.49471,24
1184,BSVUSDT,INUSDT,0.0258,-3.58,-3.37,221.95299,24
1168,BSVUSDT,CYBERUSDT,0.0325,-3.5,-3.37,27.31742,24
1198,BSVUSDT,NEARUSDT,0.0447,-3.38,-3.37,11.17829,24
3631,PENGUUSDT,AWEUSDT,0.0432,-3.39,-3.37,0.14086,24
3627,PENDLEUSDT,REDUSDT,0.004,-4.17,-3.37,9.98949,24
2817,ICXUSDT,SOLAYERUSDT,0.0444,-3.38,-3.37,0.4419,24
1209,BSVUSDT,SAPIENUSDT,0.0001,-5.18,-3.37,195.48959,24
1203,BSVUSDT,POWRUSDT,0.0316,-3.51,-3.37,233.17309,24
1108,BIRBUSDT,ICNTUSDT,0.0235,-3.61,-3.37,0.43228,24
1107,BIRBUSDT,EULUSDT,0.0037,-4.2,-3.37,0.16531,24
1132,BOMEUSDT,JTOUSDT,0.0344,-3.48,-3.37,0.0016,24
660,API3USDT,CHRUSDT,0.0128,-3.82,-3.37,17.74126,24
650,APEUSDT,RAYDIUMUSDT,0.0209,-3.66,-3.37,0.15898,24
2508,GMXUSDT,QNTUSDT,0.0171,-3.72,-3.37,0.10069,24
2505,GMXUSDT,PIEVERSEUSDT,0.0,-5.43,-3.37,12.85711,24
2503,GMXUSDT,MIRAUSDT,0.0186,-3.7,-3.37,79.69459,24
2136,ENJUSDT,HYPERUSDT,0.0354,-3.47,-3.37,0.20166,24
2124,ELSAUSDT,MEMEUSDT,0.0011,-4.53,-3.37,123.6967,24
2123,ELSAUSDT,LTCUSDT,0.0344,-3.48,-3.37,0.00133,24
3163,MAGICUSDT,SOLAYERUSDT,0.0461,-3.37,-3.37,0.77077,24
122,1INCHUSDT,ALTUSDT,0.0396,-3.43,-3.37,12.81442,24
625,ALTUSDT,SANDUSDT,0.0279,-3.55,-3.37,0.09092,24
624,ALTUSDT,RVNUSDT,0.0155,-3.76,-3.37,1.37186,24
623,ALTUSDT,RAYDIUMUSDT,0.0246,-3.6,-3.37,0.01241,24
620,ALTUSDT,POWRUSDT,0.0116,-3.85,-3.37,0.11828,24
3622,PENDLEUSDT,MOVEUSDT,0.0339,-3.48,-3.37,60.5894,24
3616,PENDLEUSDT,ETHBTCUSDT,0.0162,-3.74,-3.37,43.2637,24
2,1000000BABYDOGEUSDT,COAIUSDT,0.0156,-3.75,-3.37,0.00134,23
26,1000000MOGUSDT,IOTAUSDT,0.0015,-4.44,-3.37,2.52871,23
4010,SNXUSDT,SONICUSDT,0.029,-3.54,-3.37,7.22888,23
4007,SNXUSDT,SNTUSDT,0.003,-4.26,-3.37,32.30173,23
257,AERGOUSDT,REDUSDT,0.0,-5.3,-3.37,0.425,23
278,AEROUSDT,SOLAYERUSDT,0.0356,-3.46,-3.37,4.01535,23
2843,IOTAUSDT,CAKEUSDT,0.0383,-3.44,-3.37,0.04515,23
3605,ORCAUSDT,RLCUSDT,0.031,-3.52,-3.37,2.32188,23
3625,PENDLEUSDT,POLUSDT,0.041,-3.41,-3.37,13.19564,23
3637,PIEVERSEUSDT,1000NEIROCTOUSDT,0.0372,-3.45,-3.37,7.30318,23
3639,PIEVERSEUSDT,CARVUSDT,0.0394,-3.43,-3.37,8.86689,23
1219,BTCUSDT,DOGEUSDT,0.0342,-3.48,-3.37,742553.10863,23
1188,BSVUSDT,LAUSDT,0.0243,-3.6,-3.37,63.96199,23
300,AEVOUSDT,CAKEUSDT,0.0063,-4.04,-3.37,0.01802,23
2858,IOTAUSDT,PIEVERSEUSDT,0.0261,-3.58,-3.37,0.12544,23
3595,ORBSUSDT,PUMPFUNUSDT,0.0381,-3.44,-3.37,4.74587,23
3597,ORCAUSDT,ETHBTCUSDT,0.0198,-3.67,-3.37,31.73019,23
1148,BREVUSDT,ORDERUSDT,0.0446,-3.38,-3.37,2.47376,23
1149,BREVUSDT,SNTUSDT,0.0281,-3.55,-3.37,13.58918,23
1092,BIOUSDT,MANAUSDT,0.0254,-3.59,-3.37,0.2311,23
1250,BTCUSDT-20MAR26,JASMYUSDT,0.0449,-3.38,-3.37,12276665.66049,23
1231,BTCUSDT,ONTUSDT,0.0135,-3.8,-3.37,1697680.43338,23
1120,BLURUSDT,HIVEUSDT,0.0288,-3.54,-3.37,0.30792,23
2301,FFUSDT,CHILLGUYUSDT,0.0001,-5.25,-3.37,7.63776,23
2308,FFUSDT,GIGGLEUSDT,0.0007,-4.65,-3.37,0.0026,23
3918,SAPIENUSDT,AVAXUSDT,0.043,-3.39,-3.37,0.00785,23
2347,FLOCKUSDT,ARBUSDT,0.0167,-3.73,-3.37,0.55283,23
2318,FFUSDT,JSTUSDT,0.005,-4.11,-3.37,1.39106,23
2319,FFUSDT,JUPUSDT,0.0003,-4.84,-3.37,0.44842,23
2320,FFUSDT,KAIAUSDT,0.0013,-4.49,-3.37,1.36035,23
2463,GIGGLEUSDT,BCHUSDT,0.0278,-3.56,-3.37,0.06179,23
2443,GASUSDT,MEUSDT,0.0013,-4.49,-3.37,13.53137,23
2360,FLOCKUSDT,HYPERUSDT,0.003,-4.26,-3.37,0.61582,23
2334,FFUSDT,RAREUSDT,0.0005,-4.75,-3.37,4.54931,23
2341,FILUSDT,HPOS10IUSDT,0.0111,-3.86,-3.37,46.07303,23
2343,FLOCKUSDT,1000BONKUSDT,0.0345,-3.48,-3.37,9.21757,23
2399,FUSDT,AXLUSDT,0.0202,-3.67,-3.37,0.10025,23
2402,FUSDT,DOGUSDT,0.0383,-3.44,-3.37,6.91772,23
3087,LAUSDT,HUMAUSDT,0.0228,-3.63,-3.37,13.56084,23
2296,FFUSDT,AWEUSDT,0.0009,-4.57,-3.37,1.41618,23
2297,FFUSDT,B3USDT,0.003,-4.25,-3.37,192.79867,23
105,1000RATSUSDT,MUBARAKUSDT,0.0129,-3.82,-3.37,3.21154,23
3879,RUNEUSDT,BROCCOLIUSDT,0.0021,-4.36,-3.37,31.2887,23
3033,KERNELUSDT,BEAMUSDT,0.0202,-3.67,-3.37,46.80849,23
2480,GMTUSDT,IOTAUSDT,0.012,-3.84,-3.37,0.17509,23
2455,GIGAUSDT,PIEVERSEUSDT,0.0384,-3.44,-3.37,0.00394,23
474,AKTUSDT,IMXUSDT,0.0076,-3.98,-3.37,2.64255,23
547,ALICEUSDT,MUBARAKUSDT,0.0,-5.84,-3.37,7.89768,23
3899,SAGAUSDT,FLRUSDT,0.0408,-3.41,-3.37,3.81661,23
3904,SAGAUSDT,HYPEUSDT,0.042,-3.4,-3.37,0.0009,23
514,ALICEUSDT,ANKRUSDT,0.0,-6.4,-3.37,27.15306,23
2309,FFUSDT,GOATUSDT,0.0006,-4.7,-3.37,3.92086,23
2331,FFUSDT,PROMUSDT,0.006,-4.06,-3.37,0.06794,23
3113,LINEAUSDT,ETHBTCUSDT,0.0219,-3.64,-3.37,0.11211,23
3117,LINEAUSDT,ONEUSDT,0.0173,-3.72,-3.37,1.3596,23
2229,ESPORTSUSDT,ORCAUSDT,0.0459,-3.37,-3.37,0.32892,23
2232,ESPORTSUSDT,SONICUSDT,0.0003,-4.85,-3.37,7.0996,23
582,ALTUSDT,COTIUSDT,0.0166,-3.73,-3.37,0.60571,23
433,AKTUSDT,AERGOUSDT,0.0005,-4.73,-3.37,8.01256,23
3021,KAITOUSDT,DOGEUSDT,0.0209,-3.66,-3.37,3.75884,23
3025,KAITOUSDT,LINKUSDT,0.0454,-3.37,-3.37,0.03908,23
99,1000RATSUSDT,GRIFFAINUSDT,0.0312,-3.51,-3.37,5.14468,23
2256,ETHUSDT-25SEP26,ETHUSDT-26JUN26,0.0442,-3.38,-3.37,1.00898,23
3883,RVNUSDT,BLURUSDT,0.0003,-4.89,-3.37,0.28414,23
3887,RVNUSDT,LINEAUSDT,0.0306,-3.52,-3.37,1.66507,23
3892,SAFEUSDT,CARVUSDT,0.0005,-4.72,-3.37,1.82954,23
3893,SAFEUSDT,SOLAYERUSDT,0.0314,-3.51,-3.37,1.2592,23
2268,EULUSDT,BICOUSDT,0.0407,-3.42,-3.37,41.65515,23
2286,FFUSDT,2ZUSDT,0.0055,-4.08,-3.37,0.91726,23
2289,FFUSDT,AEROUSDT,0.0002,-4.97,-3.37,0.21975,23
2293,FFUSDT,ARKUSDT,0.0003,-4.83,-3.37,0.41409,23
3844,ROAMUSDT,LTCUSDT,0.0423,-3.4,-3.37,0.00063,23
3846,ROAMUSDT,MIRAUSDT,0.0121,-3.84,-3.37,0.42608,23
648,APEUSDT,ONTUSDT,0.0013,-4.47,-3.37,2.3239,23
621,ALTUSDT,QTUMUSDT,0.0097,-3.91,-3.37,0.00842,23
121,1INCHUSDT,AIOZUSDT,0.0039,-4.18,-3.37,1.47123,23
2166,EPICUSDT,INJUSDT,0.002,-4.37,-3.37,0.08563,23
3015,KAITOUSDT,1000TOSHIUSDT,0.0325,-3.5,-3.37,1.6756,23
2487,GMTUSDT,ORCAUSDT,0.0056,-4.08,-3.37,0.01191,23
3863,RPLUSDT,1INCHUSDT,0.0229,-3.62,-3.37,20.33034,23
3874,RPLUSDT,INJUSDT,0.0179,-3.71,-3.37,0.6484,23
2221,ESPORTSUSDT,IOTAUSDT,0.0373,-3.45,-3.37,4.8359,23
2223,ESPORTSUSDT,LPTUSDT,0.0179,-3.71,-3.37,0.13522,23
569,ALTUSDT,AWEUSDT,0.0286,-3.55,-3.37,0.14607,23
2233,ESPUSDT,ORBSUSDT,0.0442,-3.38,-3.37,10.60456,23
2234,ETCUSDT,FLOCKUSDT,0.0105,-3.88,-3.37,148.88435,23
2236,ETHBTCUSDT,CTCUSDT,0.0356,-3.47,-3.37,0.18819,23
2099,ELSAUSDT,AAVEUSDT,0.0098,-3.9,-3.37,0.00065,23
670,ARBUSDT,MEUSDT,0.0005,-4.74,-3.37,0.88202,23
3848,ROAMUSDT,NEARUSDT,0.0222,-3.63,-3.37,0.02613,23
3851,ROAMUSDT,ORDERUSDT,0.0221,-3.64,-3.37,0.65391,23
3855,ROAMUSDT,REDUSDT,0.012,-3.84,-3.37,0.27298,23
632,APEUSDT,1INCHUSDT,0.0095,-3.91,-3.37,0.999,23
635,APEUSDT,ARKUSDT,0.0031,-4.25,-3.37,0.54702,23
112,1000TOSHIUSDT,BBUSDT,0.0079,-3.97,-3.37,7.70329,23
2137,ENJUSDT,RVNUSDT,0.0448,-3.38,-3.37,3.3373,23
445,AKTUSDT,BATUSDT,0.0011,-4.53,-3.37,4.39645,23
417,AIOZUSDT,SNTUSDT,0.0128,-3.82,-3.37,6.78311,23
86,1000LUNCUSDT,ORBSUSDT,0.0358,-3.46,-3.37,4.32667,23
87,1000LUNCUSDT,PROMPTUSDT,0.0047,-4.13,-3.37,0.99521,23
3005,KAIAUSDT,ORBSUSDT,0.0379,-3.44,-3.37,5.62252,23
3154,LTCUSDT,RAYDIUMUSDT,0.0252,-3.59,-3.37,90.17787,23
3164,MAGMAUSDT,ACHUSDT,0.0207,-3.66,-3.37,15.18295,23
2095,EGLDUSDT,SNXUSDT,0.0056,-4.08,-3.37,13.30611,23
2116,ELSAUSDT,GMTUSDT,0.0453,-3.37,-3.37,6.54599,23
3175,MAGMAUSDT,ETHBTCUSDT,0.0436,-3.39,-3.37,3.54094,23
3829,ROAMUSDT,AEVOUSDT,0.0221,-3.64,-3.37,1.37196,23
3830,ROAMUSDT,ASTERUSDT,0.021,-3.65,-3.37,0.0494,23
404,AIOZUSDT,MOVEUSDT,0.0052,-4.1,-3.37,3.12709,23
405,AIOZUSDT,NEARUSDT,0.0123,-3.83,-3.37,0.04939,23
2994,KAIAUSDT,FORMUSDT,0.0421,-3.4,-3.37,0.19662,23
2996,KAIAUSDT,HOMEUSDT,0.0411,-3.41,-3.37,2.36875,23
2523,GOATUSDT,CVCUSDT,0.006,-4.05,-3.37,0.61991,23
2101,ELSAUSDT,AXLUSDT,0.0322,-3.5,-3.37,1.33361,23
2102,ELSAUSDT,BTCUSDT,0.0113,-3.86,-3.37,0.0,23
2107,ELSAUSDT,BTCUSDT-27MAR26,0.0109,-3.87,-3.37,0.0,23
2141,ENSUSDT,MOCAUSDT,0.0241,-3.61,-3.37,418.65242,23
2121,ELSAUSDT,KNCUSDT,0.0297,-3.53,-3.37,0.54941,23
2127,ELSAUSDT,PROMPTUSDT,0.0306,-3.52,-3.37,1.75182,23
3245,MAVIAUSDT,ACTUSDT,0.0001,-5.03,-3.37,2.50096,23
3247,MAVIAUSDT,AKTUSDT,0.0004,-4.82,-3.37,0.07838,23
3248,MAVIAUSDT,ALICEUSDT,0.0004,-4.78,-3.37,0.28576,23
428,AIXBTUSDT,REQUSDT,0.0147,-3.77,-3.37,0.38528,23
2019,EDENUSDT,JELLYJELLYUSDT,0.0087,-3.94,-3.37,0.67797,23
3222,MANTAUSDT,IOTAUSDT,0.016,-3.75,-3.37,1.08915,23
208,ADAUSDT,ELSAUSDT,0.0362,-3.46,-3.37,3.65377,23
214,AERGOUSDT,1INCHUSDT,0.0082,-3.96,-3.37,0.56007,23
3210,MANTAUSDT,COMPUSDT,0.0136,-3.8,-3.37,0.00382,23
3217,MANTAUSDT,FLOCKUSDT,0.0437,-3.39,-3.37,1.23344,23
692,ARCUSDT,PIPPINUSDT,0.0086,-3.94,-3.37,0.1269,23
697,ARIAUSDT,QNTUSDT,0.0427,-3.4,-3.37,0.00214,23
3831,ROAMUSDT,BICOUSDT,0.0196,-3.68,-3.37,1.52592,23
3834,ROAMUSDT,CARVUSDT,0.0076,-3.98,-3.37,0.61,23
3838,ROAMUSDT,ERAUSDT,0.0196,-3.68,-3.37,0.25343,23
668,ARBUSDT,GALAUSDT,0.0024,-4.32,-3.37,29.58685,23
3317,MAVIAUSDT,SAHARAUSDT,0.0002,-4.99,-3.37,1.44612,23
726,ASTERUSDT,BLURUSDT,0.012,-3.84,-3.37,36.41373,23
3293,MAVIAUSDT,MERLUSDT,0.0003,-4.86,-3.37,0.92373,23
2559,GODSUSDT,FARTCOINUSDT,0.0176,-3.71,-3.37,0.21641,23
2564,GPSUSDT,0GUSDT,0.025,-3.59,-3.37,0.01478,23
2571,GPSUSDT,AIXBTUSDT,0.023,-3.62,-3.37,0.32477,23
3277,MAVIAUSDT,ESPUSDT,0.0003,-4.89,-3.37,0.33599,23
3282,MAVIAUSDT,GMXUSDT,0.0004,-4.77,-3.37,0.00524,23
3255,MAVIAUSDT,ATOMUSDT,0.0002,-4.97,-3.37,0.01859,23
3260,MAVIAUSDT,B3USDT,0.0002,-5.02,-3.37,89.89257,23
3268,MAVIAUSDT,CHILLGUYUSDT,0.0004,-4.77,-3.37,3.56039,23
703,ARKUSDT,CETUSUSDT,0.003,-4.25,-3.37,10.17916,23
3823,REQUSDT,MEWUSDT,0.0114,-3.86,-3.37,107.54132,23
220,AERGOUSDT,BTCUSDT-20MAR26,0.0038,-4.18,-3.37,0.0,23
223,AERGOUSDT,BTCUSDT-26JUN26,0.0032,-4.24,-3.37,0.0,23
3243,MAVIAUSDT,1000TOSHIUSDT,0.0002,-4.93,-3.37,0.1599,23
3339,MEMEUSDT,IDUSDT,0.038,-3.44,-3.37,0.01421,23
3341,MEMEUSDT,LPTUSDT,0.0382,-3.44,-3.37,0.00026,23
794,ATHUSDT,JASMYUSDT,0.024,-3.61,-3.37,1.04643,23
772,ATHUSDT,BLURUSDT,0.0357,-3.46,-3.37,0.3113,23
1873,DYMUSDT,GALAUSDT,0.0004,-4.8,-3.37,10.35789,23
1878,DYMUSDT,HYPERUSDT,0.003,-4.26,-3.37,0.38979,23
1881,DYMUSDT,IPUSDT,0.0099,-3.9,-3.37,0.04543,23
2583,GPSUSDT,BANANAUSDT,0.0218,-3.64,-3.37,0.00198,23
2972,JELLYJELLYUSDT,SAHARAUSDT,0.0033,-4.23,-3.37,2.40607,23
3808,REDUSDT,LSKUSDT,0.0274,-3.56,-3.37,0.97405,23
1894,DYMUSDT,ONEUSDT,0.0,-7.89,-3.37,14.62768,23
3319,MAVIAUSDT,SEIUSDT,0.0004,-4.76,-3.37,0.52328,23
3328,MEMEUSDT,AAVEUSDT,0.0111,-3.87,-3.37,1e-05,23
3333,MEMEUSDT,CELOUSDT,0.0351,-3.47,-3.37,0.0078,23
1887,DYMUSDT,LTCUSDT,0.0001,-5.23,-3.37,0.00065,23
1931,EDENUSDT,AKTUSDT,0.0119,-3.84,-3.37,0.08915,23
845,AVAXUSDT,BTCUSDT-26JUN26,0.0018,-4.4,-3.37,0.00014,23
1810,DUSKUSDT,MINAUSDT,0.0139,-3.79,-3.37,1.58761,23
805,ATHUSDT,ONDOUSDT,0.0037,-4.19,-3.37,0.02297,23
806,ATHUSDT,PENGUUSDT,0.0192,-3.68,-3.37,0.82731,23
807,ATHUSDT,POPCATUSDT,0.0033,-4.23,-3.37,0.11371,23
810,ATHUSDT,RAYDIUMUSDT,0.0104,-3.88,-3.37,0.00991,23
1829,DYDXUSDT,EGLDUSDT,0.0401,-3.42,-3.37,0.02106,23
1799,DUSKUSDT,BEATUSDT,0.0317,-3.51,-3.37,0.21267,23
1807,DUSKUSDT,HANAUSDT,0.0171,-3.72,-3.37,2.19591,23
224,AERGOUSDT,BTCUSDT-27MAR26,0.0038,-4.19,-3.37,0.0,23
1816,DUSKUSDT,RAVEUSDT,0.0317,-3.51,-3.37,0.36164,23
1822,DYDXUSDT,BTCUSDT-25SEP26,0.0019,-4.38,-3.37,0.0,23
1825,DYDXUSDT,CAKEUSDT,0.0178,-3.71,-3.37,0.06236,23
830,AUCTIONUSDT,EULUSDT,0.0022,-4.34,-3.37,5.01076,23
1860,DYMUSDT,ARKUSDT,0.002,-4.37,-3.37,0.201,23
1865,DYMUSDT,CVCUSDT,0.0269,-3.57,-3.37,1.17979,23
48,10000SATSUSDT,DEEPUSDT,0.0089,-3.93,-3.37,0.00359,23
51,1000BONKUSDT,ELSAUSDT,0.0339,-3.48,-3.37,0.08348,23
1767,DOGUSDT,1INCHUSDT,0.0426,-3.4,-3.37,0.00818,23
1768,DOGUSDT,ACTUSDT,0.0028,-4.27,-3.37,0.05804,23
1776,DOGUSDT,NILUSDT,0.021,-3.65,-3.37,0.01568,23
1777,DOGUSDT,NXPCUSDT,0.0077,-3.98,-3.37,0.00282,23
1755,DOGEUSDT,NEARUSDT,0.0219,-3.64,-3.37,0.07144,23
3758,PROVEUSDT,FLOCKUSDT,0.0294,-3.54,-3.37,4.72355,23
2605,GPSUSDT,ELSAUSDT,0.014,-3.79,-3.37,0.11582,23
2615,GPSUSDT,GIGGLEUSDT,0.0218,-3.64,-3.37,0.0003,23
2619,GPSUSDT,HOMEUSDT,0.0218,-3.64,-3.37,0.37175,23
2594,GPSUSDT,CHILLGUYUSDT,0.0109,-3.87,-3.37,0.88094,23
3356,MEMEUSDT,SHIB1000USDT,0.0099,-3.9,-3.37,0.10107,23
3357,MEMEUSDT,SNXUSDT,0.01,-3.9,-3.37,0.00188,23
839,AVAXUSDT,1000000MOGUSDT,0.0319,-3.51,-3.37,60.26549,23
840,AVAXUSDT,BIOUSDT,0.0144,-3.78,-3.37,457.86924,23
148,AAVEUSDT,ARBUSDT,0.0298,-3.53,-3.37,1108.57495,23
1673,CVCUSDT,FUSDT,0.0137,-3.8,-3.37,5.49072,23
3382,MIRAUSDT,NEARUSDT,0.0308,-3.52,-3.37,0.06138,23
158,AAVEUSDT,FLOCKUSDT,0.0086,-3.94,-3.37,2004.29287,23
2621,GPSUSDT,HUMAUSDT,0.0213,-3.65,-3.37,0.49168,23
2626,GPSUSDT,INITUSDT,0.0199,-3.67,-3.37,0.09604,23
2961,JASMYUSDT,RVNUSDT,0.0199,-3.67,-3.37,1.04609,23
2966,JELLYJELLYUSDT,FHEUSDT,0.0,-5.76,-3.37,2.74168,23
2970,JELLYJELLYUSDT,QUSDT,0.0,-10.44,-3.37,4.61409,23
1721,DBRUSDT,ERAUSDT,0.0252,-3.59,-3.37,0.11636,23
59,1000FLOKIUSDT,COAIUSDT,0.0287,-3.54,-3.37,0.09478,23
62,1000FLOKIUSDT,DYMUSDT,0.0262,-3.58,-3.37,0.83554,23
1726,DBRUSDT,LSKUSDT,0.0295,-3.53,-3.37,0.12213,23
1714,DASHUSDT,PROVEUSDT,0.0092,-3.92,-3.37,124.24236,23
3761,PROVEUSDT,SNTUSDT,0.0248,-3.6,-3.37,27.3443,23
1758,DOGEUSDT,ORCAUSDT,0.0141,-3.79,-3.37,0.10175,23
3396,MLNUSDT,ANKRUSDT,0.045,-3.38,-3.37,841.30621,23
3398,MLNUSDT,ARKUSDT,0.0153,-3.76,-3.37,20.92163,23
901,AWEUSDT,PUFFERUSDT,0.0271,-3.56,-3.37,1.65387,23
890,AWEUSDT,DYDXUSDT,0.0313,-3.51,-3.37,0.5886,23
196,ACTUSDT,PUFFERUSDT,0.0035,-4.21,-3.37,0.43664,23
1667,CTCUSDT,IOTAUSDT,0.0133,-3.81,-3.37,2.46152,23
1638,COTIUSDT,HANAUSDT,0.002,-4.36,-3.37,0.30177,23
379,AIOZUSDT,DBRUSDT,0.019,-3.69,-3.37,4.11112,23
363,AIOZUSDT,BATUSDT,0.0057,-4.07,-3.37,0.66529,23
2652,GPSUSDT,PEOPLEUSDT,0.0075,-3.99,-3.37,1.14725,23
1675,CVCUSDT,LTCUSDT,0.0414,-3.41,-3.37,0.00055,23
1656,COWUSDT,REDUSDT,0.0278,-3.56,-3.37,1.83996,23
1657,COWUSDT,SONICUSDT,0.0437,-3.39,-3.37,5.41749,23
1663,CRVUSDT,DYMUSDT,0.0199,-3.67,-3.37,6.706,23
3746,PROMPTUSDT,MIRAUSDT,0.0212,-3.65,-3.37,0.5089,23
3747,PROMPTUSDT,MOCAUSDT,0.0331,-3.49,-3.37,2.85683,23
1628,COOKIEUSDT,ROSEUSDT,0.0139,-3.79,-3.37,1.57431,23
1631,COOKIEUSDT,SNTUSDT,0.0331,-3.49,-3.37,2.00288,23
1632,COOKIEUSDT,SNXUSDT,0.0065,-4.03,-3.37,0.06201,23
1633,COOKIEUSDT,SOLAYERUSDT,0.004,-4.17,-3.37,0.23415,23
3404,MLNUSDT,AWEUSDT,0.0175,-3.72,-3.37,71.54733,23
3417,MLNUSDT,BTCUSDT-29MAY26,0.0002,-4.91,-3.37,5e-05,23
2660,GPSUSDT,RAREUSDT,0.0189,-3.69,-3.37,0.52469,23
2663,GPSUSDT,ROAMUSDT,0.0167,-3.73,-3.37,0.2419,23
75,1000FLOKIUSDT,RPLUSDT,0.0184,-3.7,-3.37,0.01509,23
2946,JASMYUSDT,AGIUSDT,0.0157,-3.75,-3.37,0.48955,23
2951,JASMYUSDT,GIGAUSDT,0.0137,-3.8,-3.37,2.88198,23
1640,COTIUSDT,LINEAUSDT,0.0188,-3.69,-3.37,3.77218,23
1645,COWUSDT,ACHUSDT,0.0373,-3.45,-3.37,34.16493,23
3392,MLNUSDT,AERGOUSDT,0.026,-3.58,-3.37,68.20839,23
3393,MLNUSDT,AEROUSDT,0.0014,-4.46,-3.37,11.10147,23
3395,MLNUSDT,AIOZUSDT,0.007,-4.01,-3.37,56.22733,23
202,ACUUSDT,CYSUSDT,0.0087,-3.94,-3.37,0.21429,23
204,ACUUSDT,MAGMAUSDT,0.0426,-3.4,-3.37,0.92345,23
1600,COOKIEUSDT,DASHUSDT,0.0121,-3.84,-3.37,0.00059,23
1572,COAIUSDT,SOLAYERUSDT,0.0066,-4.03,-3.37,3.77633,23
2675,GRIFFAINUSDT,RPLUSDT,0.0432,-3.39,-3.37,0.00479,23
2678,GRTUSDT,INJUSDT,0.0119,-3.84,-3.37,0.00865,23
2683,HAEDALUSDT,HOOKUSDT,0.0067,-4.02,-3.37,1.2819,23
2687,HAEDALUSDT,PUFFERUSDT,0.0187,-3.69,-3.37,0.8675,23
1608,COOKIEUSDT,HIVEUSDT,0.0387,-3.43,-3.37,0.309,23
1612,COOKIEUSDT,IOUSDT,0.0053,-4.09,-3.37,0.17094,23
1593,COOKIEUSDT,BTCUSDT-25SEP26,0.0183,-3.7,-3.37,0.0,23
1594,COOKIEUSDT,BTCUSDT-26JUN26,0.0189,-3.69,-3.37,0.0,23
1597,COOKIEUSDT,COWUSDT,0.014,-3.79,-3.37,0.08274,23
1598,COOKIEUSDT,CROUSDT,0.0219,-3.64,-3.37,0.25464,23
1620,COOKIEUSDT,ONTUSDT,0.0099,-3.9,-3.37,0.46671,23
1621,COOKIEUSDT,ORCAUSDT,0.0284,-3.55,-3.37,0.02078,23
1549,COAIUSDT,MANAUSDT,0.0199,-3.67,-3.37,3.42096,23
1550,COAIUSDT,MEMEUSDT,0.0033,-4.23,-3.37,531.6977,23
3433,MLNUSDT,GMXUSDT,0.0003,-4.84,-3.37,0.56762,23
3435,MLNUSDT,HBARUSDT,0.0009,-4.57,-3.37,39.02131,23
1558,COAIUSDT,PENDLEUSDT,0.006,-4.06,-3.37,0.24576,23
2694,HANAUSDT,ENAUSDT,0.0372,-3.45,-3.37,0.38257,23
2700,HANAUSDT,NEOUSDT,0.0002,-4.93,-3.37,0.01569,23
2702,HANAUSDT,OPUSDT,0.0019,-4.38,-3.37,0.33348,23
64,1000FLOKIUSDT,EPICUSDT,0.0109,-3.87,-3.37,0.11426,23
66,1000FLOKIUSDT,INJUSDT,0.038,-3.44,-3.37,0.00979,23
1580,COOKIEUSDT,ALTUSDT,0.0103,-3.89,-3.37,2.57162,23
3424,MLNUSDT,DBRUSDT,0.0005,-4.72,-3.37,231.16319,23
3427,MLNUSDT,EPICUSDT,0.0002,-4.95,-3.37,14.22973,23
3430,MLNUSDT,ETHBTCUSDT,0.0083,-3.96,-3.37,125.55565,23
3431,MLNUSDT,FLOCKUSDT,0.0006,-4.67,-3.37,65.88234,23
918,B3USDT,GRIFFAINUSDT,0.0249,-3.59,-3.37,0.04021,23
3469,MLNUSDT,ROBOUSDT,0.0289,-3.54,-3.37,93.04775,23
941,BATUSDT,ETHUSDT-27MAR26,0.0238,-3.61,-3.37,5e-05,23
942,BATUSDT,ETHUSDT-29MAY26,0.0247,-3.6,-3.37,5e-05,23
351,AGIUSDT,MIRAUSDT,0.0058,-4.06,-3.37,0.14378,23
3969,SHIB1000USDT,KNCUSDT,0.0081,-3.96,-3.37,0.04393,23
2713,HBARUSDT,MANAUSDT,0.044,-3.39,-3.37,1.03505,23
2922,IPUSDT,MANAUSDT,0.001,-4.55,-3.37,8.53884,23
2924,IPUSDT,MIRAUSDT,0.0005,-4.74,-3.37,9.56562,23
1552,COAIUSDT,MOVEUSDT,0.0078,-3.98,-3.37,14.89186,23
